_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
106455;MAFART;plomberie;WM816O11Z0010F1;7597509;LAVEMAINSROCAPOLOD'ANGLEDIM.45CMFINITIONBLANC;ROCAS.A.;PIECE;52,10;34,39
106456;MAFART;plomberie;20081017;7607567;BUSESAUNIER60/100SORTIEVERTICALECHAUDIERECONDENSATION;SAUNIERDUVAL(APPAREILS);PIECE;34,00;22,10
106457;MAFART;plomberie;292046;7625810;C-EELEC.THERMORSTABLE300LMONOKITABLESTEATITEACIVISUALISCLASSEECSC;THERMOR(CHAUFFE-EAU);PIECE;1279,00;575,55
106458;MAFART;plomberie;A2033000;7630840;COUDE45ø60/100(LIVREPAR2);SAUNIERDUVAL(APPAREILS);PIECE;0,00;0,00
106459;MAFART;plomberie;20049691;7633760;THERMOSTATPROGRAMMATIONSAUNIERDUVALEXACONTROLE7RBAVECRECEPTEURRADIO;SAUNIERDUVAL(APPAREILS);PIECE;258,00;167,70
106460;MAFART;plomberie;281078;7646857;C-EELEC.THERMORVERTICAL200LMONOKITABLESTEATITEACIVISUALISCLASSEECSC;THERMOR(CHAUFFE-EAU);PIECE;786,00;353,70
106461;MAFART;plomberie;C1K002B23;7650534;CHAUD.FONTECHAPPEECHEM.ECS100GNKALINAB2323KW;FOURNISSEURREGULSTOCK;PIECE;4106,05;2668,93
106462;MAFART;plomberie;C1KBFF31H;7650586;CHAUD.FONTECHAPPEENUEVENT.ECS100GNKALINAB31FF31KW;BAXI(CHAPPEE);PIECE;4999,58;3249,73
106463;MAFART;plomberie;CC135H621;7652770;RADIATEURACIERCHAPPEESAMBATYPE11HB60070021EL;FOURNISSEURREGULSTOCK;PIECE;148,58;74,29
106464;MAFART;plomberie;CC215H515;7652875;RADIATEURACIERCHAPPEESAMBATYPE21HB50050015EL;FOURNISSEURREGULSTOCK;PIECE;135,40;67,70
106465;MAFART;plomberie;0CC235H512;7653484;RADIATEURACIERCHAPPEESAMBATYPE22HB50040012EL;FOURNISSEURREGULSTOCK;PIECE;131,65;65,83
106466;MAFART;plomberie;CC235H515;7653515;RADIATEURACIERCHAPPEESAMBATYPE22HB50050015EL;FOURNISSEURREGULSTOCK;PIECE;161,75;80,88
106467;MAFART;plomberie;0CC235H524;7653550;RADIATEURACIERCHAPPEESAMBATYPE22HB50080024EL;FOURNISSEURREGULSTOCK;PIECE;248,24;124,12
106468;MAFART;plomberie;20081283;7653567;C43PRESSUREKITSTEPII;SAUNIERDUVAL(APPAREILS);PIECE;0,00;0,00
106469;MAFART;plomberie;9116;7656637;KITAGROP/STEATITEELEC.;FOURNISSEURREGULSTOCK;PIECE;46,98;18,04
106470;MAFART;plomberie;22320;7656904;C-EELEC.ATLANTICSTABLE200LTRICOMMUTABLEMONOBLINDE;ATLANTIC(CHAUFFE-EAU);PIECE;756,00;290,30
106471;MAFART;plomberie;22325;7656927;C-EELEC.ATLANTICSTABLE250LTRICOMMUTABLEMONOBLINDE;ATLANTIC(CHAUFFE-EAU);PIECE;856,00;328,70
106472;MAFART;plomberie;51010;7656956;C-EELEC.ATLANTICVERTICALMURAL100LMONOSTEATITEMAGN.;ATLANTIC(CHAUFFE-EAU);PIECE;437,00;167,81
