ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;PRIX AU;PRIX BASE;Prix Net 
85309;LECOUFLE;PLOMBERIE;220 1/2 N;DISTRIBUTEUR Y FTE NOIR 220 FFF 15/21;RACCORDS AFY SA;1;5,35;3,96 €
85310;LECOUFLE;PLOMBERIE;220 3/4 N;DISTRIBUTEUR Y FTE NOIR 220 FFF 20/27;RACCORDS AFY SA;1;8,26;6,12 €
85311;LECOUFLE;PLOMBERIE;220 1 N;DISTRIBUTEUR Y FTE NOIR 220 FFF 26/34;RACCORDS AFY SA;1;13,72;10,16 €
85312;LECOUFLE;PLOMBERIE;280 1/8 G -;MAMELON HEXA. FTE GAL. 280 MM  05/10;RACCORDS AFY SA;1;1,12;0,83 €
85313;LECOUFLE;PLOMBERIE;280 1/4 G -;MAMELON HEXA. FTE GAL. 280 MM  08/13;RACCORDS AFY SA;1;1,00;0,74 €
85314;LECOUFLE;PLOMBERIE;280 3/8 G -;MAMELON HEXA. FTE GAL. 280 MM  12/17;RACCORDS AFY SA;1;1,16;0,86 €
85315;LECOUFLE;PLOMBERIE;280 1/2 G -;MAMELON HEXA. FTE GAL. 280 MM  15/21;RACCORDS AFY SA;1;0,62;0,46 €
85316;LECOUFLE;PLOMBERIE;280 3/4 G -;MAMELON HEXA. FTE GAL. 280 MM  20/27;RACCORDS AFY SA;1;0,82;0,61 €
85317;LECOUFLE;PLOMBERIE;280 1 G   -;MAMELON HEXA. FTE GAL. 280 MM  26/34;RACCORDS AFY SA;1;1,19;0,88 €
85318;LECOUFLE;PLOMBERIE;280 11/4 G-;MAMELON HEXA. FTE GAL. 280 MM  33/42;RACCORDS AFY SA;1;1,92;1,42 €
85319;LECOUFLE;PLOMBERIE;280 11/2 G-;MAMELON HEXA. FTE GAL. 280 MM  40/49;RACCORDS AFY SA;1;2,20;1,63 €
85320;LECOUFLE;PLOMBERIE;280 2 G   -;MAMELON HEXA. FTE GAL. 280 MM  50/60;RACCORDS AFY SA;1;4,00;2,96 €
85321;LECOUFLE;PLOMBERIE;280 21/2 G-;MAMELON HEXA. FTE GAL. 280 MM  66/76;RACCORDS AFY SA;1;7,16;5,30 €
85322;LECOUFLE;PLOMBERIE;280 3 G   -;MAMELON HEXA. FTE GAL. 280 MM  80/90;RACCORDS AFY SA;1;8,61;6,38 €
85323;LECOUFLE;PLOMBERIE;280 1/8 N -;MAMELON HEXA. FTE NOIR 280 MM   05/10;RACCORDS AFY SA;1;0,92;0,68 €
85324;LECOUFLE;PLOMBERIE;280 1/4 N -;MAMELON HEXA. FTE NOIR 280 MM   08/13;RACCORDS AFY SA;1;0,84;0,62 €
85325;LECOUFLE;PLOMBERIE;280 3/8 N -;MAMELON HEXA. FTE NOIR 280 MM   12/17;RACCORDS AFY SA;1;0,93;0,69 €
85326;LECOUFLE;PLOMBERIE;280 1/2 N -;MAMELON HEXA. FTE NOIR 280 MM   15/21;RACCORDS AFY SA;1;0,47;0,35 €
85327;LECOUFLE;PLOMBERIE;280 3/4 N -;MAMELON HEXA. FTE NOIR 280 MM   20/27;RACCORDS AFY SA;1;0,68;0,50 €
85328;LECOUFLE;PLOMBERIE;280 1 N   -;MAMELON HEXA. FTE NOIR 280 MM   26/34;RACCORDS AFY SA;1;0,92;0,68 €
85329;LECOUFLE;PLOMBERIE;280 11/4 N-;MAMELON HEXA. FTE NOIR 280 MM   33/42;RACCORDS AFY SA;1;1,54;1,14 €
85330;LECOUFLE;PLOMBERIE;280 11/2 N-;MAMELON HEXA. FTE NOIR 280 MM   40/49;RACCORDS AFY SA;1;1,81;1,34 €
85331;LECOUFLE;PLOMBERIE;280 2 N   -;MAMELON HEXA. FTE NOIR 280 MM   50/60;RACCORDS AFY SA;1;3,17;2,35 €
85332;LECOUFLE;PLOMBERIE;280 21/2 N-;MAMELON HEXA. FTE NOIR 280 MM   66/76;RACCORDS AFY SA;1;5,76;4,27 €
85333;LECOUFLE;PLOMBERIE;280 3 N   -;MAMELON HEXA. FTE NOIR 280 MM   80/90;RACCORDS AFY SA;1;6,98;5,17 €
85334;LECOUFLE;PLOMBERIE;271 3/8 N;MANCHON D/G FTE NOIR 271 FF 12/17;RACCORDS AFY SA;1;0,95;0,70 €
85335;LECOUFLE;PLOMBERIE;271 1/2 N;MANCHON D/G FTE NOIR 271 FF 15/21;RACCORDS AFY SA;1;0,85;0,63 €
85336;LECOUFLE;PLOMBERIE;271 3/4 N;MANCHON D/G FTE NOIR 271 FF 20/27;RACCORDS AFY SA;1;1,09;0,81 €
85337;LECOUFLE;PLOMBERIE;271 1 N;MANCHON D/G FTE NOIR 271 FF 26/34;RACCORDS AFY SA;1;1,46;1,08 €
85338;LECOUFLE;PLOMBERIE;271 11/4 N;MANCHON D/G FTE NOIR 271 FF 33/42;RACCORDS AFY SA;1;2,79;2,07 €
85339;LECOUFLE;PLOMBERIE;271 11/2 N;MANCHON D/G FTE NOIR 271 FF 40/49;RACCORDS AFY SA;1;3,04;2,25 €
85340;LECOUFLE;PLOMBERIE;271 2 N;MANCHON D/G FTE NOIR 271 FF 50/60;RACCORDS AFY SA;1;5,45;4,04 €
85341;LECOUFLE;PLOMBERIE;270 1/8 G;MANCHON FTE GAL.  270 FF 05/10;RACCORDS AFY SA;1;1,94;1,44 €
85342;LECOUFLE;PLOMBERIE;270 1/4 G;MANCHON FTE GAL.  270 FF 08/13;RACCORDS AFY SA;1;0,97;0,72 €
85343;LECOUFLE;PLOMBERIE;270 3/8 G;MANCHON FTE GAL.  270 FF 12/17;RACCORDS AFY SA;1;0,84;0,62 €
85344;LECOUFLE;PLOMBERIE;270 1/2 G;MANCHON FTE GAL.  270 FF 15/21;RACCORDS AFY SA;1;0,69;0,51 €
85345;LECOUFLE;PLOMBERIE;270 3/4 G;MANCHON FTE GAL.  270 FF 20/27;RACCORDS AFY SA;1;0,93;0,69 €
85346;LECOUFLE;PLOMBERIE;270 1 G;MANCHON FTE GAL.  270 FF 26/34;RACCORDS AFY SA;1;1,22;0,90 €
85347;LECOUFLE;PLOMBERIE;270 11/4 G;MANCHON FTE GAL.  270 FF 33/42;RACCORDS AFY SA;1;1,92;1,42 €
85348;LECOUFLE;PLOMBERIE;270 11/2 G;MANCHON FTE GAL.  270 FF 40/49;RACCORDS AFY SA;1;2,77;2,05 €
85349;LECOUFLE;PLOMBERIE;270 2 G;MANCHON FTE GAL.  270 FF 50/60;RACCORDS AFY SA;1;4,10;3,04 €
85350;LECOUFLE;PLOMBERIE;270 21/2 G;MANCHON FTE GAL.  270 FF 66/76;RACCORDS AFY SA;1;11,34;8,40 €
85351;LECOUFLE;PLOMBERIE;270 3 G;MANCHON FTE GAL.  270 FF 80/90;RACCORDS AFY SA;1;13,61;10,08 €
85352;LECOUFLE;PLOMBERIE;270 1/8 N;MANCHON FTE NOIR 270 FF 05/10;RACCORDS AFY SA;1;1,58;1,17 €
85353;LECOUFLE;PLOMBERIE;270 1/4 N;MANCHON FTE NOIR 270 FF 08/13;RACCORDS AFY SA;1;0,73;0,54 €
85354;LECOUFLE;PLOMBERIE;270 3/8 N;MANCHON FTE NOIR 270 FF 12/17;RACCORDS AFY SA;1;0,69;0,51 €
85355;LECOUFLE;PLOMBERIE;270 1/2 N;MANCHON FTE NOIR 270 FF 15/21;RACCORDS AFY SA;1;0,55;0,41 €
85356;LECOUFLE;PLOMBERIE;270 3/4 N;MANCHON FTE NOIR 270 FF 20/27;RACCORDS AFY SA;1;0,72;0,53 €
85357;LECOUFLE;PLOMBERIE;270 1 N;MANCHON FTE NOIR 270 FF 26/34;RACCORDS AFY SA;1;0,95;0,70 €
85358;LECOUFLE;PLOMBERIE;270 11/4 N;MANCHON FTE NOIR 270 FF 33/42;RACCORDS AFY SA;1;1,54;1,14 €
85359;LECOUFLE;PLOMBERIE;270 11/2 N;MANCHON FTE NOIR 270 FF 40/49;RACCORDS AFY SA;1;2,16;1,60 €
85360;LECOUFLE;PLOMBERIE;270 2 N;MANCHON FTE NOIR 270 FF 50/60;RACCORDS AFY SA;1;3,25;2,41 €
85361;LECOUFLE;PLOMBERIE;270 21/2 N;MANCHON FTE NOIR 270 FF 66/76;RACCORDS AFY SA;1;9,13;6,76 €
85362;LECOUFLE;PLOMBERIE;270 3 N;MANCHON FTE NOIR 270 FF 80/80;RACCORDS AFY SA;1;10,92;8,09 €
85363;LECOUFLE;PLOMBERIE;240 1/4 1/8 G;REDU. FTE GAL. 240 F 08/13  -  F 05/10;RACCORDS AFY SA;1;2,63;1,95 €
85364;LECOUFLE;PLOMBERIE;240 3/8 1/4 G;REDU. FTE GAL. 240 F 12/17 - F 08/13;RACCORDS AFY SA;1;1,19;0,88 €
85365;LECOUFLE;PLOMBERIE;240 1/2 3/8 G;REDU. FTE GAL. 240 F 15/21  -  F 12/17;RACCORDS AFY SA;1;1,04;0,77 €
85366;LECOUFLE;PLOMBERIE;240 3/4 1/2 G;REDU. FTE GAL. 240 F 20/27  -  F 15/21;RACCORDS AFY SA;1;1,20;0,89 €
85367;LECOUFLE;PLOMBERIE;240 3/4 3/8 G;REDU. FTE GAL. 240 F 20/27 - F 12/17;RACCORDS AFY SA;1;1,43;1,06 €
85368;LECOUFLE;PLOMBERIE;240 1 1/2 G;REDU. FTE GAL. 240 F 26/34  -  F 15/21;RACCORDS AFY SA;1;1,53;1,13 €
85369;LECOUFLE;PLOMBERIE;240 1 3/4 G;REDU. FTE GAL. 240 F 26/34  -  F 20/27;RACCORDS AFY SA;1;1,40;1,04 €
85370;LECOUFLE;PLOMBERIE;240 11/4 3/8 G;REDU. FTE GAL. 240 F 33/42  -  F 12/17;RACCORDS AFY SA;1;7,06;5,23 €
85371;LECOUFLE;PLOMBERIE;240 11/4 1/2 G;REDU. FTE GAL. 240 F 33/42  -  F 15/21;RACCORDS AFY SA;1;2,89;2,14 €
85372;LECOUFLE;PLOMBERIE;240 11/4 3/4 G;REDU. FTE GAL. 240 F 33/42  -  F 20/27;RACCORDS AFY SA;1;2,55;1,89 €
85373;LECOUFLE;PLOMBERIE;240 11/4  1 G;REDU. FTE GAL. 240 F 33/42  -  F 26/34;RACCORDS AFY SA;1;2,48;1,84 €
85374;LECOUFLE;PLOMBERIE;240 11/2 1/2 G;REDU. FTE GAL. 240 F 40/49  -  F 15/21;RACCORDS AFY SA;1;4,47;3,31 €
85375;LECOUFLE;PLOMBERIE;240 11/2 3/4 G;REDU. FTE GAL. 240 F 40/49  -  F 20/27;RACCORDS AFY SA;1;3,96;2,93 €
85376;LECOUFLE;PLOMBERIE;240 11/2 1 G;REDU. FTE GAL. 240 F 40/49  -  F 26/34;RACCORDS AFY SA;1;3,01;2,23 €
85377;LECOUFLE;PLOMBERIE;240 11/2 11/4 G;REDU. FTE GAL. 240 F 40/49  -  F 33/42;RACCORDS AFY SA;1;3,29;2,44 €
85378;LECOUFLE;PLOMBERIE;240 2 1/2 G;REDU. FTE GAL. 240 F 50/60  -  F 15/21;RACCORDS AFY SA;1;6,20;4,59 €
85379;LECOUFLE;PLOMBERIE;240 2 3/4 G;REDU. FTE GAL. 240 F 50/60  -  F 20/27;RACCORDS AFY SA;1;6,41;4,75 €
85380;LECOUFLE;PLOMBERIE;240 2 1 G;REDU. FTE GAL. 240 F 50/60  -  F 26/34;RACCORDS AFY SA;1;5,91;4,38 €
85381;LECOUFLE;PLOMBERIE;240 2 11/4 G;REDU. FTE GAL. 240 F 50/60  -  F 33/42;RACCORDS AFY SA;1;5,22;3,87 €
85382;LECOUFLE;PLOMBERIE;240 2 11/2 G;REDU. FTE GAL. 240 F 50/60  -  F 40/49;RACCORDS AFY SA;1;4,94;3,66 €
85383;LECOUFLE;PLOMBERIE;240 21/2 11/2 G;REDU. FTE GAL. 240 F 66/76  -  F 40/49;RACCORDS AFY SA;1;15,75;11,67 €
85384;LECOUFLE;PLOMBERIE;240 21/2 2 G;REDU. FTE GAL. 240 F 66/76  -  F 50/60;RACCORDS AFY SA;1;13,39;9,92 €
85385;LECOUFLE;PLOMBERIE;240 3 21/2 G;REDU. FTE GAL. 240 F 80/90 -  F 66/76;RACCORDS AFY SA;1;24,00;17,78 €
85386;LECOUFLE;PLOMBERIE;241 1/4 1/8 G;REDU. FTE GAL. 241 M 08/13 - F 05/10;RACCORDS AFY SA;1;2,01;1,49 €
85387;LECOUFLE;PLOMBERIE;241 4 3 G;REDU. FTE GAL. 241 M 102/114 - F 80/90;RACCORDS AFY SA;1;14,67;10,87 €
85388;LECOUFLE;PLOMBERIE;241 3/8 1/4 G;REDU. FTE GAL. 241 M 12/17 - F 08/13;RACCORDS AFY SA;1;0,80;0,59 €
85389;LECOUFLE;PLOMBERIE;241 1/2 1/8 G;REDU. FTE GAL. 241 M 15/21 - F 05/10;RACCORDS AFY SA;1;1,58;1,17 €
85390;LECOUFLE;PLOMBERIE;241 1/2 1/4 G;REDU. FTE GAL. 241 M 15/21 - F 08/13;RACCORDS AFY SA;1;0,61;0,45 €
85391;LECOUFLE;PLOMBERIE;241 1/2 3/8 G;REDU. FTE GAL. 241 M 15/21 - F 12/17;RACCORDS AFY SA;1;0,61;0,45 €
85392;LECOUFLE;PLOMBERIE;241 3/4 1/4 G;REDU. FTE GAL. 241 M 20/27 - F 08/13;RACCORDS AFY SA;1;1,09;0,81 €
85393;LECOUFLE;PLOMBERIE;241 3/4 3/8 G;REDU. FTE GAL. 241 M 20/27 - F 12/17;RACCORDS AFY SA;1;0,84;0,62 €
85394;LECOUFLE;PLOMBERIE;241 3/4 1/2 G;REDU. FTE GAL. 241 M 20/27 - F 15/21;RACCORDS AFY SA;1;0,68;0,50 €
85395;LECOUFLE;PLOMBERIE;241 1 3/8 G;REDU. FTE GAL. 241 M 26/34 - F 12/17;RACCORDS AFY SA;1;1,40;1,04 €
85396;LECOUFLE;PLOMBERIE;241 1 1/2 G;REDU. FTE GAL. 241 M 26/34 - F 15/21;RACCORDS AFY SA;1;0,93;0,69 €
85397;LECOUFLE;PLOMBERIE;241 1 3/4 G;REDU. FTE GAL. 241 M 26/34 - F 20/27;RACCORDS AFY SA;1;0,85;0,63 €
85398;LECOUFLE;PLOMBERIE;241 11/4 3/8 G;REDU. FTE GAL. 241 M 33/42 - F 12/17;RACCORDS AFY SA;1;2,55;1,89 €
85399;LECOUFLE;PLOMBERIE;241 11/4 1/2 G;REDU. FTE GAL. 241 M 33/42 - F 15/21;RACCORDS AFY SA;1;1,55;1,15 €
85400;LECOUFLE;PLOMBERIE;241 11/4 3/4 G;REDU. FTE GAL. 241 M 33/42 - F 20/27;RACCORDS AFY SA;1;1,40;1,04 €
85401;LECOUFLE;PLOMBERIE;241 11/4 1 G;REDU. FTE GAL. 241 M 33/42 - F 26/34;RACCORDS AFY SA;1;1,04;0,77 €
85402;LECOUFLE;PLOMBERIE;241 11/2 1/2 G;REDU. FTE GAL. 241 M 40/49 - F 15/21;RACCORDS AFY SA;1;2,04;1,51 €
85403;LECOUFLE;PLOMBERIE;241 11/2 3/4 G;REDU. FTE GAL. 241 M 40/49 - F 20/27;RACCORDS AFY SA;1;2,27;1,68 €
85404;LECOUFLE;PLOMBERIE;241 11/2 1 G;REDU. FTE GAL. 241 M 40/49 - F 26/34;RACCORDS AFY SA;1;1,53;1,13 €
85405;LECOUFLE;PLOMBERIE;241 11/2 11/4 G;REDU. FTE GAL. 241 M 40/49 - F 33/42;RACCORDS AFY SA;1;1,55;1,15 €
85406;LECOUFLE;PLOMBERIE;241 2 1/2 G;REDU. FTE GAL. 241 M 50/60 - F 15/21;RACCORDS AFY SA;1;4,27;3,16 €
85407;LECOUFLE;PLOMBERIE;241 2 3/4 G;REDU. FTE GAL. 241 M 50/60 - F 20/27;RACCORDS AFY SA;1;4,06;3,01 €
85408;LECOUFLE;PLOMBERIE;241 2 1 G;REDU. FTE GAL. 241 M 50/60 - F 26/34;RACCORDS AFY SA;1;3,35;2,48 €
85409;LECOUFLE;PLOMBERIE;241 2 11/4 G;REDU. FTE GAL. 241 M 50/60 - F 33/42;RACCORDS AFY SA;1;3,17;2,35 €
85410;LECOUFLE;PLOMBERIE;241 2 11/2 G;REDU. FTE GAL. 241 M 50/60 - F 40/49;RACCORDS AFY SA;1;2,88;2,13 €
85411;LECOUFLE;PLOMBERIE;241 21/2 1 G;REDU. FTE GAL. 241 M 66/76 - F 26/34;RACCORDS AFY SA;1;6,55;4,85 €
85412;LECOUFLE;PLOMBERIE;241 21/2 11/4 G;REDU. FTE GAL. 241 M 66/76 - F 33/42;RACCORDS AFY SA;1;7,59;5,62 €
85413;LECOUFLE;PLOMBERIE;241 21/2 11/2 G;REDU. FTE GAL. 241 M 66/76 - F 40/49;RACCORDS AFY SA;1;7,16;5,30 €
85414;LECOUFLE;PLOMBERIE;241 21/2 2 G;REDU. FTE GAL. 241 M 66/76 - F 50/60;RACCORDS AFY SA;1;5,47;4,05 €
85415;LECOUFLE;PLOMBERIE;241 3 2 G;REDU. FTE GAL. 241 M 80/90 - F 50/60;RACCORDS AFY SA;1;7,06;5,23 €
85416;LECOUFLE;PLOMBERIE;241 3 21/2 G;REDU. FTE GAL. 241 M 80/90 - F 66/76;RACCORDS AFY SA;1;7,99;5,92 €
85417;LECOUFLE;PLOMBERIE;245 1/4 1/8 G;REDU. FTE GAL. 245 M 08/13 - M 05/10;RACCORDS AFY SA;1;1,28;0,95 €
85418;LECOUFLE;PLOMBERIE;245 3/8 1/8 G;REDU. FTE GAL. 245 M 12/17 - M 05/10;RACCORDS AFY SA;1;1,49;1,10 €
85419;LECOUFLE;PLOMBERIE;245 3/8 1/4 G;REDU. FTE GAL. 245 M 12/17 - M 08/13;RACCORDS AFY SA;1;1,23;0,91 €
85420;LECOUFLE;PLOMBERIE;245 1/2 1/4 G;REDU. FTE GAL. 245 M 15/21 - M 08/13;RACCORDS AFY SA;1;1,55;1,15 €
85421;LECOUFLE;PLOMBERIE;245 1/2 3/8 G;REDU. FTE GAL. 245 M 15/21 - M 12/17;RACCORDS AFY SA;1;1,43;1,06 €
85422;LECOUFLE;PLOMBERIE;245 3/4 3/8 G;REDU. FTE GAL. 245 M 20/17 - M 12/17;RACCORDS AFY SA;1;2,52;1,87 €
85423;LECOUFLE;PLOMBERIE;245 3/4 1/2 G;REDU. FTE GAL. 245 M 20/27 - M 15/21;RACCORDS AFY SA;1;1,24;0,92 €
85424;LECOUFLE;PLOMBERIE;245 1 1/2 G;REDU. FTE GAL. 245 M 26/34 - M 15/21;RACCORDS AFY SA;1;2,51;1,86 €
85425;LECOUFLE;PLOMBERIE;245 1 3/4 G;REDU. FTE GAL. 245 M 26/34 - M 20/27;RACCORDS AFY SA;1;1,43;1,06 €
85426;LECOUFLE;PLOMBERIE;245 11/4 1/2 G;REDU. FTE GAL. 245 M 33/42 - M 15/21;RACCORDS AFY SA;1;3,85;2,85 €
85427;LECOUFLE;PLOMBERIE;245 11/4 3/4 G;REDU. FTE GAL. 245 M 33/42 - M 20/27;RACCORDS AFY SA;1;3,27;2,42 €
85428;LECOUFLE;PLOMBERIE;245 11/4 1 G;REDU. FTE GAL. 245 M 33/42 - M 26/34;RACCORDS AFY SA;1;2,27;1,68 €
85429;LECOUFLE;PLOMBERIE;245 11/2 3/4 G;REDU. FTE GAL. 245 M 40/49 - M 20/27;RACCORDS AFY SA;1;3,29;2,44 €
85430;LECOUFLE;PLOMBERIE;245 11/2 1 G;REDU. FTE GAL. 245 M 40/49 - M 26/34;RACCORDS AFY SA;1;5,29;3,92 €
85431;LECOUFLE;PLOMBERIE;245 11/2 11/4 G;REDU. FTE GAL. 245 M 40/49 - M 33/42;RACCORDS AFY SA;1;2,85;2,11 €
85432;LECOUFLE;PLOMBERIE;245 2 1 G;REDU. FTE GAL. 245 M 50/60 - M 26/34;RACCORDS AFY SA;1;4,74;3,51 €
85433;LECOUFLE;PLOMBERIE;245 2 11/4 G;REDU. FTE GAL. 245 M 50/60 - M 33/42;RACCORDS AFY SA;1;5,91;4,38 €
85434;LECOUFLE;PLOMBERIE;245 2 11/2 G;REDU. FTE GAL. 245 M 50/60 - M 40/49;RACCORDS AFY SA;1;5,40;4,00 €
85435;LECOUFLE;PLOMBERIE;245 21/2 2 G;REDU. FTE GAL. 245 M 66/76 - M 50/60;RACCORDS AFY SA;1;12,96;9,60 €
85436;LECOUFLE;PLOMBERIE;246 1/4 1/8 G;REDU. FTE GAL. 246 F 08/13 -  M 05/10;RACCORDS AFY SA;1;2,52;1,87 €
85437;LECOUFLE;PLOMBERIE;246 3/8 1/4 G;REDU. FTE GAL. 246 F 12/17 -  M  08/13;RACCORDS AFY SA;1;1,08;0,80 €
85438;LECOUFLE;PLOMBERIE;246 1/2 1/4 G;REDU. FTE GAL. 246 F 15/21 -  M  08/13;RACCORDS AFY SA;1;2,88;2,13 €
85439;LECOUFLE;PLOMBERIE;246 1/2 3/8 G;REDU. FTE GAL. 246 F 15/21 -  M 12/17;RACCORDS AFY SA;1;1,16;0,86 €
85440;LECOUFLE;PLOMBERIE;246 3/4 3/8 G;REDU. FTE GAL. 246 F 20/27 -  M 12/17;RACCORDS AFY SA;1;3,85;2,85 €
85441;LECOUFLE;PLOMBERIE;246 3/4 1/2 G;REDU. FTE GAL. 246 F 20/27 -  M 15/21;RACCORDS AFY SA;1;1,23;0,91 €
85442;LECOUFLE;PLOMBERIE;246 1 1/2 G;REDU. FTE GAL. 246 F 26/34 -  M 15/21;RACCORDS AFY SA;1;1,90;1,41 €
85443;LECOUFLE;PLOMBERIE;246 1 3/4 G;REDU. FTE GAL. 246 F 26/34 -  M 20/27;RACCORDS AFY SA;1;2,01;1,49 €
85444;LECOUFLE;PLOMBERIE;246 11/4 1/2 G;REDU. FTE GAL. 246 F 33/42 -  M 15/21;RACCORDS AFY SA;1;4,83;3,58 €
85445;LECOUFLE;PLOMBERIE;246 11/4 3/4 G;REDU. FTE GAL. 246 F 33/42 -  M 20/27;RACCORDS AFY SA;1;3,59;2,66 €
85446;LECOUFLE;PLOMBERIE;246 11/4 1 G;REDU. FTE GAL. 246 F 33/42 -  M 26/34;RACCORDS AFY SA;1;2,20;1,63 €
85447;LECOUFLE;PLOMBERIE;246 11/2 3/4 G;REDU. FTE GAL. 246 F 40/49 -  M 20/27;RACCORDS AFY SA;1;4,10;3,04 €
85448;LECOUFLE;PLOMBERIE;246 11/2 1 G;REDU. FTE GAL. 246 F 40/49 -  M 26/34;RACCORDS AFY SA;1;4,25;3,15 €
85449;LECOUFLE;PLOMBERIE;246 11/2 11/4 G;REDU. FTE GAL. 246 F 40/49 -  M 33/42;RACCORDS AFY SA;1;3,74;2,77 €
85450;LECOUFLE;PLOMBERIE;246 2 1 G;REDU. FTE GAL. 246 F 50/60 -  M 26/34;RACCORDS AFY SA;1;7,16;5,30 €
85451;LECOUFLE;PLOMBERIE;246 2 11/4 G;REDU. FTE GAL. 246 F 50/60 -  M 33/42;RACCORDS AFY SA;1;6,03;4,47 €
85452;LECOUFLE;PLOMBERIE;246 2 11/2 G;REDU. FTE GAL. 246 F 50/60 -  M 40/49;RACCORDS AFY SA;1;6,37;4,72 €
85453;LECOUFLE;PLOMBERIE;240 1/4 1/8 N;REDU. FTE NOIR 240 F 08/13  -  F 05/10;RACCORDS AFY SA;1;2,15;1,59 €
85454;LECOUFLE;PLOMBERIE;240 3/8 1/4 N;REDU. FTE NOIR 240 F 12/17 - F 08/13;RACCORDS AFY SA;1;0,93;0,69 €
85455;LECOUFLE;PLOMBERIE;240 1/2 3/8 N;REDU. FTE NOIR 240 F 15/21  -  F 12/17;RACCORDS AFY SA;1;0,85;0,63 €
85456;LECOUFLE;PLOMBERIE;240 3/4 1/2 N;REDU. FTE NOIR 240 F 20/27  -  F 15/21;RACCORDS AFY SA;1;0,95;0,70 €
85457;LECOUFLE;PLOMBERIE;240 3/4 3/8 N;REDU. FTE NOIR 240 F 20/27 - F 12/17;RACCORDS AFY SA;1;1,12;0,83 €
85458;LECOUFLE;PLOMBERIE;240 1 1/2 N;REDU. FTE NOIR 240 F 26/34  -  F 15/21;RACCORDS AFY SA;1;1,20;0,89 €
85459;LECOUFLE;PLOMBERIE;240 1 3/4 N;REDU. FTE NOIR 240 F 26/34  -  F 20/27;RACCORDS AFY SA;1;1,08;0,80 €
85460;LECOUFLE;PLOMBERIE;240 11/4 3/8 N;REDU. FTE NOIR 240 F 33/42  -  F 12/17;RACCORDS AFY SA;1;5,59;4,14 €
85461;LECOUFLE;PLOMBERIE;240 11/4 1/2 N;REDU. FTE NOIR 240 F 33/42  -  F 15/21;RACCORDS AFY SA;1;2,20;1,63 €
85462;LECOUFLE;PLOMBERIE;240 11/4 3/4 N;REDU. FTE NOIR 240 F 33/42  -  F 20/27;RACCORDS AFY SA;1;2,01;1,49 €
85463;LECOUFLE;PLOMBERIE;240 11/4 1 N;REDU. FTE NOIR 240 F 33/42  -  F 26/34;RACCORDS AFY SA;1;1,96;1,45 €
85464;LECOUFLE;PLOMBERIE;240 11/2 1/2 N;REDU. FTE NOIR 240 F 40/49  -  F 15/21;RACCORDS AFY SA;1;3,58;2,65 €
85465;LECOUFLE;PLOMBERIE;240 11/2 3/4 N;REDU. FTE NOIR 240 F 40/49  -  F 20/27;RACCORDS AFY SA;1;3,11;2,30 €
85466;LECOUFLE;PLOMBERIE;240 11/2 1 N;REDU. FTE NOIR 240 F 40/49  -  F 26/34;RACCORDS AFY SA;1;2,40;1,78 €
85467;LECOUFLE;PLOMBERIE;240 11/2 11/4 N;REDU. FTE NOIR 240 F 40/49  -  F 33/42;RACCORDS AFY SA;1;2,62;1,94 €
85468;LECOUFLE;PLOMBERIE;240 2 1/2 N;REDU. FTE NOIR 240 F 50/60  -  F 15/21;RACCORDS AFY SA;1;4,94;3,66 €
85469;LECOUFLE;PLOMBERIE;240 2 3/4 N;REDU. FTE NOIR 240 F 50/60  -  F 20/27;RACCORDS AFY SA;1;5,12;3,79 €
85470;LECOUFLE;PLOMBERIE;240 2 1 N;REDU. FTE NOIR 240 F 50/60  -  F 26/34;RACCORDS AFY SA;1;4,62;3,42 €
85471;LECOUFLE;PLOMBERIE;240 2 11/4 N;REDU. FTE NOIR 240 F 50/60  -  F 33/42;RACCORDS AFY SA;1;4,19;3,10 €
85472;LECOUFLE;PLOMBERIE;240 2 11/2 N;REDU. FTE NOIR 240 F 50/60  -  F 40/49;RACCORDS AFY SA;1;3,92;2,90 €
85473;LECOUFLE;PLOMBERIE;240 21/2 11/2 N;REDU. FTE NOIR 240 F 66/76  -  F 40/49;RACCORDS AFY SA;1;12,46;9,23 €
85474;LECOUFLE;PLOMBERIE;240 21/2 2 N;REDU. FTE NOIR 240 F 66/76  -  F 50/60;RACCORDS AFY SA;1;10,77;7,98 €
85475;LECOUFLE;PLOMBERIE;240 3 21/2 N;REDU. FTE NOIR 240 F 80/90  -  F 66/76;RACCORDS AFY SA;1;19,02;14,09 €
85476;LECOUFLE;PLOMBERIE;241 1/4 1/8 N;REDU. FTE NOIR 241 M 08/13  -  F 05/10;RACCORDS AFY SA;1;1,69;1,25 €
85477;LECOUFLE;PLOMBERIE;241 4 3 N;REDU. FTE NOIR 241 M 102/114 - FEM 80/90;RACCORDS AFY SA;1;11,58;8,58 €
85478;LECOUFLE;PLOMBERIE;241 3/8 1/4 N;REDU. FTE NOIR 241 M 12/17 - F  08/13;RACCORDS AFY SA;1;0,61;0,45 €
85479;LECOUFLE;PLOMBERIE;241 1/2 1/8 N;REDU. FTE NOIR 241 M 15/21 - F 05/10;RACCORDS AFY SA;1;1,12;0,83 €
85480;LECOUFLE;PLOMBERIE;241 1/2 1/4 N;REDU. FTE NOIR 241 M 15/21 - F 08/13;RACCORDS AFY SA;1;0,47;0,35 €
